Orthogroup	Duplications (all)	Duplications (50% support)
OG0004536	2	2
OG0004537	7	3
OG0004538	2	1
OG0004539	1	1
OG0004540	3	2
OG0004541	5	2
OG0004542	1	1
OG0004543	2	1
OG0004544	1	1
OG0004545	0	0
OG0004546	0	0
OG0004547	6	6
OG0004548	2	2
OG0004549	2	2
OG0004550	0	0
OG0004551	4	1
OG0004552	1	1
OG0004553	0	0
OG0004554	0	0
OG0004555	1	0
OG0004556	2	2
OG0004557	3	3
OG0004558	5	4
OG0004559	13	13
OG0004560	15	15
OG0004561	0	0
OG0004562	4	2
OG0004563	2	2
OG0004564	2	2
OG0004565	1	0
OG0004566	1	1
OG0004567	4	2
OG0004568	10	9
OG0004569	1	1
OG0004570	7	6
OG0004571	1	1
OG0004572	15	15
OG0004573	0	0
OG0004574	4	4
OG0004575	1	1
OG0004576	1	1
OG0004577	4	4
OG0004578	2	1
OG0004579	2	2
OG0004580	1	1
OG0004581	4	1
OG0004582	4	2
OG0004583	0	0
OG0004584	1	1
OG0004585	4	4
OG0004586	1	0
OG0004587	4	3
OG0004588	4	4
OG0004589	2	2
OG0004590	2	2
OG0004591	2	2
OG0004592	5	4
OG0004593	1	1
OG0004594	3	3
OG0004595	0	0
OG0004596	3	2
OG0004597	5	4
OG0004598	2	2
OG0004599	6	6
OG0004600	2	1
OG0004601	1	1
OG0004602	3	1
OG0004603	2	1
OG0004604	8	8
OG0004605	3	1
OG0004606	1	1
OG0004607	7	7
OG0004608	1	0
OG0004609	0	0
OG0004610	1	1
OG0004611	6	3
OG0004612	8	5
OG0004613	2	2
OG0004614	14	14
OG0004615	2	0
OG0004616	7	3
OG0004617	1	1
OG0004618	1	1
OG0004619	4	4
OG0004620	7	4
OG0004621	3	2
OG0004622	13	13
OG0004623	2	2
OG0004624	2	2
OG0004625	0	0
OG0004626	5	5
OG0004627	2	1
OG0004628	2	2
OG0004629	5	4
OG0004630	3	2
OG0004631	3	3
OG0004632	0	0
OG0004633	6	4
OG0004634	5	4
OG0004635	7	5
OG0004636	3	3
OG0004637	1	1
OG0004638	1	0
OG0004639	6	3
OG0004640	1	1
OG0004641	6	6
OG0004642	6	6
OG0004643	4	3
OG0004644	2	0
OG0004645	8	8
OG0004646	1	1
OG0004647	3	3
OG0004648	2	0
OG0004649	8	6
OG0004650	12	10
OG0004651	4	4
OG0004652	2	2
OG0004653	4	1
OG0004654	5	2
OG0004655	15	15
OG0004656	15	15
OG0004657	15	15
OG0004658	10	10
OG0004659	3	1
OG0004660	5	5
OG0004661	11	9
OG0004662	8	8
OG0004663	2	2
OG0004664	4	4
OG0004665	4	4
OG0004666	8	8
OG0004667	6	4
OG0004668	7	3
OG0004669	10	8
OG0004670	5	5
OG0004671	11	11
OG0004672	4	3
OG0004673	3	3
OG0004674	3	3
OG0004675	15	15
OG0004676	14	14
OG0004677	13	13
OG0004678	15	15
OG0004679	15	15
OG0004680	15	15
OG0004681	15	15
OG0004682	13	13
OG0004683	15	15
OG0004684	13	13
OG0004685	15	15
OG0004686	15	15
OG0004687	15	15
OG0004688	4	4
OG0004689	3	3
OG0004690	2	2
OG0004691	4	3
OG0004692	3	0
OG0004693	4	4
OG0004694	1	1
OG0004695	7	5
OG0004696	1	0
OG0004697	2	1
OG0004698	3	2
OG0004699	12	12
OG0004700	1	1
OG0004701	1	0
OG0004702	2	2
OG0004703	0	0
OG0004704	0	0
OG0004705	4	3
OG0004706	3	2
OG0004707	1	1
OG0004708	1	0
OG0004709	2	2
OG0004710	2	2
OG0004711	2	1
OG0004712	2	0
OG0004713	3	2
OG0004714	3	2
OG0004715	0	0
OG0004716	5	5
OG0004717	1	1
OG0004718	3	1
OG0004719	2	0
OG0004720	3	3
OG0004721	2	1
OG0004722	1	1
OG0004723	0	0
OG0004724	1	1
OG0004725	1	0
OG0004726	3	1
OG0004727	2	2
OG0004728	5	4
OG0004729	1	1
OG0004730	4	2
OG0004731	4	3
OG0004732	1	0
OG0004733	8	8
OG0004734	2	1
OG0004735	2	1
OG0004736	1	0
OG0004737	0	0
OG0004738	4	2
OG0004739	6	4
OG0004740	1	0
OG0004741	3	3
OG0004742	2	2
OG0004743	3	2
OG0004744	7	6
OG0004745	5	2
OG0004746	3	2
OG0004747	2	1
OG0004748	5	5
OG0004749	1	1
OG0004750	4	3
OG0004751	1	1
OG0004752	0	0
OG0004753	3	2
OG0004754	7	5
OG0004755	1	1
OG0004756	3	3
OG0004757	5	4
OG0004758	7	5
OG0004759	1	1
OG0004760	0	0
OG0004761	0	0
OG0004762	0	0
OG0004763	7	7
OG0004764	1	1
OG0004765	3	1
OG0004766	1	1
OG0004767	5	4
OG0004768	6	1
OG0004769	0	0
OG0004770	13	13
OG0004771	5	3
OG0004772	1	0
OG0004773	0	0
OG0004774	6	1
OG0004775	2	2
OG0004776	3	2
OG0004777	1	1
OG0004778	3	1
OG0004779	1	1
OG0004780	1	0
OG0004781	1	1
OG0004782	5	5
OG0004783	3	1
OG0004784	2	2
OG0004785	2	2
OG0004786	12	12
OG0004787	8	5
OG0004788	0	0
OG0004789	3	2
OG0004790	7	7
OG0004791	6	5
OG0004792	4	4
OG0004793	14	14
OG0004794	3	2
OG0004795	1	0
OG0004796	5	4
OG0004797	3	3
OG0004798	1	1
OG0004799	7	5
OG0004800	1	1
OG0004801	3	3
OG0004802	6	6
OG0004803	3	3
OG0004804	1	1
OG0004805	2	1
OG0004806	4	4
OG0004807	3	3
OG0004808	6	6
OG0004809	3	3
OG0004810	2	1
OG0004811	3	3
OG0004812	4	2
OG0004813	4	3
OG0004814	4	4
OG0004815	0	0
OG0004816	0	0
OG0004817	0	0
OG0004818	3	3
OG0004819	1	1
OG0004820	3	2
OG0004821	3	2
OG0004822	3	3
OG0004823	1	1
OG0004824	1	0
OG0004825	2	0
OG0004826	1	1
OG0004827	4	4
OG0004828	1	0
OG0004829	1	1
OG0004830	2	2
OG0004831	0	0
OG0004832	1	1
OG0004833	2	2
OG0004834	2	2
OG0004835	3	3
OG0004836	4	4
OG0004837	1	1
OG0004838	3	3
OG0004839	0	0
OG0004840	1	1
OG0004841	2	1
OG0004842	7	4
OG0004843	3	2
OG0004844	8	4
OG0004845	3	3
OG0004846	1	0
OG0004847	7	3
OG0004848	7	7
OG0004849	3	3
OG0004850	5	4
OG0004851	8	8
OG0004852	1	1
OG0004853	7	7
OG0004854	0	0
OG0004855	3	3
OG0004856	1	1
OG0004857	7	3
OG0004858	10	7
OG0004859	1	1
OG0004860	3	3
OG0004861	1	0
OG0004862	0	0
OG0004863	4	3
OG0004864	5	3
OG0004865	1	1
OG0004866	2	1
OG0004867	2	2
OG0004868	3	3
OG0004869	1	1
OG0004870	2	2
OG0004871	2	2
OG0004872	2	2
OG0004873	4	3
OG0004874	1	1
OG0004875	1	0
OG0004876	2	2
OG0004877	3	2
OG0004878	3	2
OG0004879	1	0
OG0004880	2	2
OG0004881	6	3
OG0004882	3	2
OG0004883	3	1
OG0004884	1	1
OG0004885	1	1
OG0004886	2	1
OG0004887	2	1
OG0004888	0	0
OG0004889	0	0
OG0004890	8	8
OG0004891	2	2
OG0004892	1	1
OG0004893	6	5
OG0004894	0	0
OG0004895	1	1
OG0004896	3	2
OG0004897	14	14
OG0004898	14	14
OG0004899	14	14
OG0004900	14	14
OG0004901	14	14
OG0004902	4	3
OG0004903	14	14
OG0004904	14	14
OG0004905	13	13
OG0004906	4	3
OG0004907	3	1
OG0004908	9	7
OG0004909	8	8
OG0004910	5	4
OG0004911	5	3
OG0004912	7	6
OG0004913	3	3
OG0004914	5	4
OG0004915	2	2
OG0004916	9	9
OG0004917	10	10
OG0004918	5	2
OG0004919	6	4
OG0004920	1	1
OG0004921	2	2
OG0004922	5	5
OG0004923	8	8
OG0004924	2	1
OG0004925	8	8
OG0004926	4	3
OG0004927	12	12
OG0004928	8	8
OG0004929	3	2
OG0004930	9	9
OG0004931	4	4
OG0004932	6	3
OG0004933	12	12
OG0004934	12	12
OG0004935	14	14
OG0004936	9	9
OG0004937	13	13
OG0004938	12	12
OG0004939	12	12
OG0004940	8	8
OG0004941	14	14
OG0004942	14	14
OG0004943	11	11
OG0004944	11	11
OG0004945	6	3
OG0004946	0	0
OG0004947	6	6
OG0004948	1	0
OG0004949	3	3
OG0004950	6	6
OG0004951	3	2
OG0004952	1	1
OG0004953	3	1
OG0004954	2	1
OG0004955	2	1
OG0004956	2	2
OG0004957	0	0
OG0004958	4	3
OG0004959	5	5
OG0004960	0	0
OG0004961	2	0
OG0004962	1	1
OG0004963	2	0
OG0004964	1	0
OG0004965	0	0
OG0004966	1	0
OG0004967	2	1
OG0004968	6	5
OG0004969	3	3
OG0004970	3	2
OG0004971	1	1
OG0004972	1	0
OG0004973	3	2
OG0004974	3	1
OG0004975	4	3
OG0004976	2	1
OG0004977	6	5
OG0004978	2	2
OG0004979	1	1
OG0004980	2	2
OG0004981	1	0
OG0004982	5	5
OG0004983	1	0
OG0004984	5	3
OG0004985	5	4
OG0004986	2	1
OG0004987	2	2
OG0004988	2	2
OG0004989	2	1
OG0004990	0	0
OG0004991	4	3
OG0004992	2	1
OG0004993	2	1
OG0004994	2	2
OG0004995	2	1
OG0004996	1	1
OG0004997	1	1
OG0004998	1	1
OG0004999	2	2
OG0005000	4	3
OG0005001	4	3
OG0005002	0	0
OG0005003	4	3
OG0005004	1	1
OG0005005	0	0
OG0005006	7	6
OG0005007	2	1
OG0005008	4	3
OG0005009	6	5
OG0005010	1	1
OG0005011	1	1
OG0005012	2	1
OG0005013	2	1
OG0005014	2	1
OG0005015	5	4
OG0005016	0	0
OG0005017	3	2
OG0005018	2	2
OG0005019	2	2
OG0005020	2	2
OG0005021	1	1
OG0005022	4	2
OG0005023	5	5
OG0005024	2	2
OG0005025	3	2
OG0005026	5	5
OG0005027	7	7
OG0005028	10	10
OG0005029	9	8
OG0005030	4	4
OG0005031	3	1
OG0005032	2	2
OG0005033	1	0
OG0005034	1	1
OG0005035	4	4
OG0005036	6	6
OG0005037	0	0
OG0005038	5	4
OG0005039	4	4
OG0005040	4	4
OG0005041	1	1
OG0005042	1	1
OG0005043	3	3
OG0005044	2	2
OG0005045	1	1
OG0005046	2	1
OG0005047	0	0
OG0005048	0	0
OG0005049	2	2
OG0005050	2	2
OG0005051	3	3
OG0005052	2	2
OG0005053	6	4
OG0005054	0	0
OG0005055	2	2
OG0005056	1	1
OG0005057	1	1
OG0005058	3	3
OG0005059	2	2
OG0005060	0	0
OG0005061	8	3
OG0005062	3	3
OG0005063	0	0
OG0005064	2	1
OG0005065	5	5
OG0005066	3	1
OG0005067	1	1
OG0005068	1	1
OG0005069	0	0
OG0005070	5	5
OG0005071	1	1
OG0005072	8	5
OG0005073	6	5
OG0005074	0	0
OG0005075	3	3
OG0005076	4	2
OG0005077	3	3
OG0005078	0	0
OG0005079	2	1
OG0005080	2	2
OG0005081	4	4
OG0005082	2	2
OG0005083	2	1
OG0005084	2	2
OG0005085	1	0
OG0005086	11	11
OG0005087	2	1
OG0005088	5	5
OG0005089	2	1
OG0005090	1	1
OG0005091	5	4
OG0005092	1	1
OG0005093	1	1
OG0005094	3	3
OG0005095	12	12
OG0005096	12	12
OG0005097	1	1
OG0005098	3	3
OG0005099	10	10
OG0005100	1	1
OG0005101	2	0
OG0005102	6	3
OG0005103	3	1
OG0005104	3	1
OG0005105	3	2
OG0005106	2	0
OG0005107	6	4
OG0005108	12	12
OG0005109	5	3
OG0005110	10	7
OG0005111	13	13
OG0005112	13	13
OG0005113	13	13
OG0005114	11	11
OG0005115	13	13
OG0005116	12	12
OG0005117	13	13
OG0005118	13	13
OG0005119	4	4
OG0005120	12	12
OG0005121	12	12
OG0005122	3	3
OG0005123	3	1
OG0005124	2	2
OG0005125	13	13
OG0005126	3	1
OG0005127	10	9
OG0005128	6	5
OG0005129	2	2
OG0005130	3	3
OG0005131	5	5
OG0005132	9	9
OG0005133	3	2
OG0005134	5	2
OG0005135	3	3
OG0005136	4	1
OG0005137	5	2
OG0005138	4	4
OG0005139	4	4
OG0005140	4	3
OG0005141	8	8
OG0005142	3	2
OG0005143	9	9
OG0005144	1	1
OG0005145	8	8
OG0005146	3	3
OG0005147	2	2
OG0005148	4	3
OG0005149	9	9
OG0005150	5	3
OG0005151	3	3
OG0005152	3	1
OG0005153	7	7
OG0005154	3	2
OG0005155	8	8
OG0005156	6	6
OG0005157	6	5
OG0005158	5	4
OG0005159	3	3
OG0005160	8	7
OG0005161	9	9
OG0005162	10	10
OG0005163	10	10
OG0005164	13	13
OG0005165	13	13
OG0005166	13	13
OG0005167	11	11
OG0005168	12	12
OG0005169	10	10
OG0005170	4	4
OG0005171	3	2
OG0005172	2	2
OG0005173	3	2
OG0005174	5	1
OG0005175	0	0
OG0005176	9	9
OG0005177	0	0
OG0005178	0	0
OG0005179	1	1
OG0005180	3	2
OG0005181	4	4
OG0005182	2	1
OG0005183	3	3
OG0005184	4	3
OG0005185	0	0
OG0005186	2	1
OG0005187	4	3
OG0005188	12	12
OG0005189	0	0
OG0005190	6	4
OG0005191	6	6
OG0005192	2	1
OG0005193	0	0
OG0005194	3	2
OG0005195	2	2
OG0005196	12	12
OG0005197	2	1
OG0005198	1	0
OG0005199	1	1
OG0005200	2	1
OG0005201	0	0
OG0005202	3	3
OG0005203	3	3
OG0005204	2	1
OG0005205	7	7
OG0005206	2	1
OG0005207	1	1
OG0005208	4	3
OG0005209	1	1
OG0005210	1	1
OG0005211	2	1
OG0005212	2	2
OG0005213	2	2
OG0005214	1	1
OG0005215	3	2
OG0005216	1	1
OG0005217	1	0
OG0005218	3	2
OG0005219	1	1
OG0005220	3	0
OG0005221	4	2
OG0005222	0	0
OG0005223	1	0
OG0005224	6	5
OG0005225	2	2
OG0005226	3	3
OG0005227	2	2
OG0005228	4	4
OG0005229	7	7
OG0005230	2	0
OG0005231	5	4
OG0005232	1	1
OG0005233	2	1
OG0005234	0	0
OG0005235	2	2
OG0005236	0	0
OG0005237	6	5
OG0005238	0	0
OG0005239	2	2
OG0005240	5	1
OG0005241	0	0
OG0005242	3	2
OG0005243	1	0
OG0005244	3	0
OG0005245	2	1
OG0005246	5	5
OG0005247	7	6
OG0005248	2	2
OG0005249	10	10
OG0005250	5	5
OG0005251	4	0
OG0005252	2	2
OG0005253	2	2
OG0005254	5	2
OG0005255	3	2
OG0005256	3	1
OG0005257	3	2
OG0005258	3	2
OG0005259	4	4
OG0005260	1	1
OG0005261	1	1
OG0005262	0	0
OG0005263	5	4
OG0005264	12	12
OG0005265	12	12
OG0005266	10	10
OG0005267	4	4
OG0005268	1	1
OG0005269	0	0
OG0005270	1	1
OG0005271	0	0
OG0005272	6	4
OG0005273	6	5
OG0005274	8	8
OG0005275	5	5
OG0005276	9	9
OG0005277	3	3
OG0005278	12	12
OG0005279	1	1
OG0005280	3	3
OG0005281	8	8
OG0005282	0	0
OG0005283	8	5
OG0005284	2	1
OG0005285	11	11
OG0005286	2	2
OG0005287	2	1
OG0005288	1	0
OG0005289	1	1
OG0005290	10	10
OG0005291	1	0
OG0005292	3	3
OG0005293	3	3
OG0005294	5	3
OG0005295	0	0
OG0005296	2	1
OG0005297	3	2
OG0005298	2	2
OG0005299	3	3
OG0005300	3	3
OG0005301	0	0
OG0005302	3	3
OG0005303	2	1
OG0005304	4	2
OG0005305	3	1
OG0005306	0	0
OG0005307	1	1
OG0005308	1	1
OG0005309	0	0
OG0005310	4	4
OG0005311	1	1
OG0005312	1	1
OG0005313	0	0
OG0005314	2	1
OG0005315	9	8
OG0005316	2	1
OG0005317	2	2
OG0005318	3	3
OG0005319	1	1
OG0005320	4	2
OG0005321	3	1
OG0005322	3	3
OG0005323	4	1
OG0005324	0	0
OG0005325	1	1
OG0005326	2	2
OG0005327	4	2
OG0005328	0	0
OG0005329	1	1
OG0005330	3	0
OG0005331	2	1
OG0005332	2	2
OG0005333	0	0
OG0005334	3	2
OG0005335	2	1
OG0005336	2	2
OG0005337	5	2
OG0005338	1	1
OG0005339	3	3
OG0005340	2	1
OG0005341	6	4
OG0005342	3	3
OG0005343	1	1
OG0005344	8	4
OG0005345	2	1
OG0005346	6	6
OG0005347	3	1
OG0005348	0	0
OG0005349	3	0
OG0005350	0	0
OG0005351	8	5
OG0005352	5	1
OG0005353	0	0
OG0005354	2	2
OG0005355	0	0
OG0005356	1	1
OG0005357	0	0
OG0005358	0	0
OG0005359	11	11
OG0005360	1	0
OG0005361	1	0
OG0005362	2	2
OG0005363	1	0
OG0005364	3	1
OG0005365	1	1
OG0005366	0	0
OG0005367	1	1
OG0005368	1	1
OG0005369	2	2
OG0005370	1	1
OG0005371	0	0
OG0005372	0	0
OG0005373	2	2
OG0005374	6	2
OG0005375	1	1
OG0005376	0	0
OG0005377	4	2
OG0005378	8	6
OG0005379	4	3
OG0005380	11	11
OG0005381	12	12
OG0005382	12	12
OG0005383	12	12
OG0005384	12	12
OG0005385	12	12
OG0005386	4	4
OG0005387	12	12
OG0005388	12	12
OG0005389	12	12
OG0005390	12	12
OG0005391	12	12
OG0005392	12	12
OG0005393	4	2
OG0005394	11	11
OG0005395	3	1
OG0005396	8	8
OG0005397	1	0
OG0005398	10	10
OG0005399	4	4
OG0005400	6	3
OG0005401	4	4
OG0005402	1	1
OG0005403	4	1
OG0005404	4	4
OG0005405	1	1
OG0005406	5	2
OG0005407	1	1
OG0005408	7	6
OG0005409	4	4
OG0005410	5	5
OG0005411	8	7
OG0005412	1	1
OG0005413	3	2
OG0005414	2	2
OG0005415	5	4
OG0005416	3	3
OG0005417	4	3
OG0005418	3	2
OG0005419	5	3
OG0005420	9	9
OG0005421	4	4
OG0005422	3	3
OG0005423	1	1
OG0005424	7	6
OG0005425	7	7
OG0005426	3	3
OG0005427	2	2
OG0005428	4	4
OG0005429	4	3
OG0005430	2	2
OG0005431	8	6
OG0005432	5	5
OG0005433	3	3
OG0005434	4	2
OG0005435	5	3
OG0005436	7	7
OG0005437	2	0
OG0005438	3	3
OG0005439	5	5
OG0005440	7	7
OG0005441	4	3
OG0005442	11	11
OG0005443	5	5
OG0005444	5	5
OG0005445	11	11
OG0005446	12	12
OG0005447	10	10
OG0005448	6	5
OG0005449	10	10
OG0005450	9	9
OG0005451	12	12
OG0005452	12	12
OG0005453	10	10
OG0005454	11	11
OG0005455	11	11
OG0005456	6	5
OG0005457	12	12
OG0005458	10	10
OG0005459	8	8
OG0005460	10	10
OG0005461	9	9
OG0005462	0	0
OG0005463	0	0
OG0005464	1	1
OG0005465	3	3
OG0005466	1	1
OG0005467	1	1
OG0005468	5	4
OG0005469	2	2
OG0005470	3	3
OG0005471	1	0
OG0005472	1	0
OG0005473	2	2
OG0005474	6	5
OG0005475	3	3
OG0005476	3	2
OG0005477	2	2
OG0005478	7	6
OG0005479	0	0
OG0005480	1	1
OG0005481	1	1
OG0005482	0	0
OG0005483	5	5
OG0005484	2	1
OG0005485	3	2
OG0005486	1	1
OG0005487	2	2
OG0005488	1	1
OG0005489	4	3
OG0005490	3	3
OG0005491	5	2
OG0005492	3	2
OG0005493	2	0
OG0005494	9	9
OG0005495	2	2
OG0005496	0	0
OG0005497	2	1
OG0005498	4	4
OG0005499	3	1
OG0005500	2	2
OG0005501	0	0
OG0005502	6	5
OG0005503	3	3
OG0005504	2	1
OG0005505	2	1
OG0005506	0	0
OG0005507	1	1
OG0005508	5	4
OG0005509	2	2
OG0005510	2	2
OG0005511	2	0
OG0005512	7	7
OG0005513	1	1
OG0005514	0	0
OG0005515	4	4
OG0005516	6	4
OG0005517	1	1
OG0005518	3	2
OG0005519	1	1
OG0005520	0	0
OG0005521	2	1
OG0005522	3	3
OG0005523	1	1
OG0005524	7	7
OG0005525	0	0
OG0005526	4	4
OG0005527	3	2
OG0005528	9	9
OG0005529	2	1
OG0005530	1	1
OG0005531	3	3
OG0005532	2	1
OG0005533	2	1
OG0005534	2	2
OG0005535	0	0
OG0005536	2	2
OG0005537	3	2
OG0005538	10	10
OG0005539	1	1
OG0005540	0	0
OG0005541	2	1
OG0005542	6	5
OG0005543	5	5
OG0005544	11	11
OG0005545	4	2
OG0005546	3	3
OG0005547	3	3
OG0005548	11	11
OG0005549	4	3
OG0005550	1	1
OG0005551	2	2
OG0005552	3	3
OG0005553	11	11
OG0005554	0	0
OG0005555	0	0
OG0005556	7	7
OG0005557	2	1
OG0005558	7	5
OG0005559	3	3
OG0005560	1	1
OG0005561	3	2
OG0005562	5	5
OG0005563	11	11
OG0005564	4	3
OG0005565	8	8
OG0005566	0	0
OG0005567	2	2
OG0005568	10	10
OG0005569	3	3
OG0005570	2	2
OG0005571	2	2
OG0005572	4	3
OG0005573	9	9
OG0005574	1	1
OG0005575	4	3
OG0005576	5	5
OG0005577	1	1
OG0005578	7	7
OG0005579	1	1
OG0005580	2	1
OG0005581	1	1
OG0005582	3	3
OG0005583	6	6
OG0005584	1	1
OG0005585	2	1
OG0005586	2	2
OG0005587	2	1
OG0005588	2	2
OG0005589	3	3
OG0005590	1	1
OG0005591	1	1
OG0005592	5	3
OG0005593	2	1
OG0005594	1	0
OG0005595	1	0
OG0005596	2	1
OG0005597	3	2
OG0005598	2	2
OG0005599	2	1
OG0005600	1	1
OG0005601	1	1
OG0005602	2	2
OG0005603	1	0
OG0005604	1	1
OG0005605	7	7
OG0005606	0	0
OG0005607	4	4
OG0005608	0	0
OG0005609	4	4
OG0005610	1	1
OG0005611	2	2
OG0005612	1	1
OG0005613	4	2
OG0005614	2	2
OG0005615	6	6
OG0005616	1	0
OG0005617	1	1
OG0005618	2	2
OG0005619	1	1
OG0005620	5	5
OG0005621	1	1
OG0005622	3	2
OG0005623	2	2
OG0005624	4	2
OG0005625	3	3
OG0005626	2	1
OG0005627	3	3
OG0005628	1	1
OG0005629	4	4
OG0005630	4	3
OG0005631	3	3
OG0005632	1	0
OG0005633	2	1
OG0005634	2	2
OG0005635	1	0
OG0005636	4	4
OG0005637	4	3
OG0005638	4	4
OG0005639	5	5
OG0005640	4	3
OG0005641	4	4
OG0005642	0	0
OG0005643	3	2
OG0005644	1	1
OG0005645	2	1
OG0005646	2	2
OG0005647	3	3
OG0005648	3	2
OG0005649	4	4
OG0005650	1	1
OG0005651	0	0
OG0005652	3	3
OG0005653	2	2
OG0005654	7	7
OG0005655	5	5
OG0005656	0	0
OG0005657	1	1
OG0005658	4	4
OG0005659	3	3
OG0005660	0	0
OG0005661	8	7
OG0005662	10	10
OG0005663	9	9
OG0005664	8	8
OG0005665	9	8
OG0005666	4	2
OG0005667	5	4
OG0005668	11	11
OG0005669	11	11
OG0005670	11	11
OG0005671	1	1
OG0005672	11	11
OG0005673	11	11
OG0005674	11	11
OG0005675	11	11
OG0005676	1	1
OG0005677	4	1
OG0005678	2	1
OG0005679	2	2
OG0005680	5	4
OG0005681	3	2
OG0005682	8	8
OG0005683	1	0
OG0005684	2	2
OG0005685	1	0
OG0005686	11	11
OG0005687	5	5
OG0005688	5	2
OG0005689	3	3
OG0005690	4	3
OG0005691	9	9
OG0005692	2	1
OG0005693	11	11
OG0005694	1	1
OG0005695	3	2
OG0005696	2	2
OG0005697	3	3
OG0005698	4	3
OG0005699	2	2
OG0005700	4	3
OG0005701	3	1
OG0005702	1	1
OG0005703	2	2
OG0005704	4	4
OG0005705	2	2
OG0005706	2	2
OG0005707	3	3
OG0005708	4	3
OG0005709	4	4
OG0005710	7	7
OG0005711	5	5
OG0005712	2	0
OG0005713	3	2
OG0005714	2	2
OG0005715	4	4
OG0005716	1	1
OG0005717	1	1
OG0005718	4	2
OG0005719	3	1
OG0005720	6	6
OG0005721	4	3
OG0005722	2	1
OG0005723	4	3
OG0005724	5	3
OG0005725	5	5
OG0005726	5	5
OG0005727	3	1
OG0005728	7	7
OG0005729	4	1
OG0005730	7	7
OG0005731	3	2
OG0005732	3	2
OG0005733	8	8
OG0005734	5	5
OG0005735	3	3
OG0005736	3	2
OG0005737	11	11
OG0005738	11	11
OG0005739	8	8
OG0005740	4	3
OG0005741	7	7
OG0005742	10	10
OG0005743	8	8
OG0005744	11	11
OG0005745	8	8
OG0005746	7	7
OG0005747	11	11
OG0005748	9	9
OG0005749	9	9
OG0005750	8	8
OG0005751	11	11
OG0005752	11	11
OG0005753	11	11
OG0005754	11	11
OG0005755	11	11
OG0005756	7	7
OG0005757	9	9
OG0005758	10	10
OG0005759	10	10
OG0005760	11	11
OG0005761	2	1
OG0005762	1	0
OG0005763	1	1
OG0005764	1	1
OG0005765	1	1
OG0005766	1	1
OG0005767	1	1
OG0005768	3	3
OG0005769	1	1
OG0005770	3	2
OG0005771	10	10
OG0005772	0	0
OG0005773	3	3
OG0005774	1	0
OG0005775	2	1
OG0005776	1	1
OG0005777	0	0
OG0005778	2	1
OG0005779	10	10
OG0005780	1	0
OG0005781	1	1
OG0005782	5	4
OG0005783	10	10
OG0005784	1	1
OG0005785	3	3
OG0005786	3	3
OG0005787	1	1
OG0005788	3	3
OG0005789	1	1
OG0005790	1	0
OG0005791	2	1
OG0005792	1	1
OG0005793	1	0
OG0005794	1	1
OG0005795	2	1
OG0005796	7	7
OG0005797	0	0
OG0005798	4	4
OG0005799	2	2
OG0005800	4	3
OG0005801	0	0
OG0005802	2	2
OG0005803	9	9
OG0005804	3	3
OG0005805	2	1
OG0005806	0	0
OG0005807	2	2
OG0005808	6	6
OG0005809	3	1
OG0005810	5	4
OG0005811	1	1
OG0005812	3	1
OG0005813	2	2
OG0005814	2	2
OG0005815	3	3
OG0005816	1	1
OG0005817	3	3
OG0005818	3	3
OG0005819	0	0
OG0005820	2	0
OG0005821	2	2
OG0005822	0	0
OG0005823	3	2
OG0005824	3	2
OG0005825	2	2
OG0005826	1	1
OG0005827	6	4
OG0005828	1	1
OG0005829	1	1
OG0005830	0	0
OG0005831	8	8
OG0005832	3	3
OG0005833	3	3
OG0005834	6	4
OG0005835	0	0
OG0005836	1	0
OG0005837	2	2
OG0005838	4	1
OG0005839	1	1
OG0005840	2	2
OG0005841	1	1
OG0005842	3	3
OG0005843	7	7
OG0005844	1	0
OG0005845	0	0
OG0005846	10	10
OG0005847	8	8
OG0005848	6	5
OG0005849	10	10
OG0005850	7	7
OG0005851	1	1
OG0005852	5	5
OG0005853	8	8
OG0005854	1	1
OG0005855	1	0
OG0005856	4	3
OG0005857	1	1
OG0005858	0	0
OG0005859	1	1
OG0005860	0	0
OG0005861	1	1
OG0005862	3	3
OG0005863	5	5
OG0005864	9	9
OG0005865	2	1
OG0005866	3	3
OG0005867	2	1
OG0005868	0	0
OG0005869	0	0
OG0005870	5	4
OG0005871	1	1
OG0005872	1	1
OG0005873	2	2
OG0005874	3	3
OG0005875	0	0
OG0005876	0	0
OG0005877	2	1
OG0005878	10	10
OG0005879	2	2
OG0005880	0	0
OG0005881	0	0
OG0005882	4	3
OG0005883	2	2
OG0005884	1	1
OG0005885	2	1
OG0005886	3	1
OG0005887	1	0
OG0005888	1	1
OG0005889	2	1
OG0005890	3	3
OG0005891	5	4
OG0005892	1	1
OG0005893	3	3
OG0005894	1	1
OG0005895	2	1
OG0005896	3	3
OG0005897	5	5
OG0005898	2	2
OG0005899	2	2
OG0005900	9	9
OG0005901	2	1
OG0005902	2	2
OG0005903	7	7
OG0005904	1	0
OG0005905	2	2
OG0005906	6	6
OG0005907	3	3
OG0005908	2	1
OG0005909	1	1
OG0005910	5	4
OG0005911	0	0
OG0005912	3	3
OG0005913	3	2
OG0005914	0	0
OG0005915	3	2
OG0005916	2	2
OG0005917	4	3
OG0005918	2	1
OG0005919	2	2
OG0005920	3	1
OG0005921	1	1
OG0005922	4	0
OG0005923	1	1
OG0005924	3	2
OG0005925	3	3
OG0005926	0	0
OG0005927	4	3
OG0005928	1	1
OG0005929	0	0
OG0005930	3	2
OG0005931	3	1
OG0005932	2	2
